,,pr
2260,False,17.66310576349497
2260,True,618.482181429863
2261,False,25.008025439456105
2261,True,402.73863980546594
2262,False,28.41868889518082
2262,True,736.0799178946763
2263,False,9.623088268563151
2263,True,459.46749499998987
2264,False,32.61847752146423
2264,True,460.35354556515813
2265,False,56.320795649662614
2265,True,658.7032115086913
2266,False,49.52092180028558
2266,True,474.87449501641095
2267,False,28.157383482903242
2267,True,401.4283270575106
2268,False,58.86931079440269
2268,True,334.67593691311777
2269,False,6.444365065544844
2269,True,372.1546324901283
2270,False,90.00477609224617
2270,True,612.2857593465596
2271,False,56.45823455415666
2271,True,748.9173407200724
2272,False,75.0234916806221
2272,True,800.8872572332621
2273,False,17.143037798814476
2273,True,622.1041555982083
2274,False,40.476471511647105
2274,True,402.6211339049041
2275,False,37.662862753495574
2275,True,261.8915713392198
2276,False,22.28506696410477
2276,True,599.243709538132
2277,False,31.301156664267182
2277,True,439.81338338926435
2278,False,121.29504969343543
2278,True,613.2863134145737
2279,False,23.310404643416405
2279,True,928.3063043374568
2280,False,34.99523364007473
2280,True,990.3728537494317
2281,False,53.1537136528641
2281,True,1129.352089483291
2282,False,105.81273450516164
2282,True,615.8685074653476
2283,False,5.584424547851086
2283,True,587.2431459836662
2284,False,18.334155483171344
2284,True,848.6977741587907
2285,False,120.50626398995519
2285,True,471.1794750764966
2286,False,23.37992498651147
2286,True,618.7830951064825
2287,False,46.63553712889552
2287,True,669.0919325686991
2288,False,97.41150517947972
2288,True,421.1240523029119
2289,False,30.055051599629223
2289,True,790.0268567260355
2290,False,36.392384581267834
2290,True,532.6690568123013
2291,False,28.781765908934176
2291,True,371.42512088175863
2292,False,17.972587840636074
2292,True,666.7045071255416
2293,False,38.48285051063131
2293,True,458.1825530156493
2294,False,26.038135774433613
2294,True,1132.4941628146917
2295,False,61.278237076476216
2295,True,469.44675212725997
2296,False,94.06844470649958
2296,True,984.3794801272452
2297,False,45.94403514638543
2297,True,319.08050375059247
2298,False,74.8727620113641
2298,True,728.8358350284398
2299,False,41.74383538775146
2299,True,669.9780019931495
2300,False,73.45522984397078
2300,True,305.9768192935735
2301,False,61.31577459163964
2301,True,507.15474262833595
2302,False,45.57128520682454
2302,True,683.6210455745459
2303,False,17.43428483605385
2303,True,624.6533748228103
2304,False,8.256891695782542
2304,True,371.0136509500444
2305,False,46.05174930766225
2305,True,672.9701578617096
2306,False,14.947907254099846
2306,True,231.53616869822145
2307,False,49.52931669540703
2307,True,468.0473506450653
2308,False,8.29549916088581
2308,True,483.2549741026014
